site_id,site_name,longitude,latitude,kecamatan,MICRO_CLUSTER,CLUSTER,SALES_AREA,AREA,Population Covered,Revenue,Sec 1 Azimuth,Sec 2 Azimuth,Sec 3 Azimuth
03GRT185,NANJUNGJAYA_GRT_CM,108.014224,-7.057308,KERSAMANAH,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,"  51,216,845 ",60,265,340
03GRT186,LEBAKSETI_GRT_PL,107.77609,-7.24331,SUKARESMI,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,"  40,461,503 ",50,120,345
03GRT187,JONGOR_LELES_GRT_ST,107.91756,-7.11893,LELES,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,"  28,242,832 ",30,125,190
03GRT188,CITERAS_GRT_PL,108.073,-7.057809,MALANGBONG,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,"  42,116,388 ",0,110,265
03GRT189,SINDANGPALAY_GRT_ST,107.96172,-7.22094,KARANGPAWITAN,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,"  38,160,580 ",60,245,325
03GRT190,SINDANGMEKAR_GRT_ST,108.01706,-7.19003,WANARAJA,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,"  26,172,808 ",50,150,320
03GRT191,MAJASARI_GRT_TB,107.95549,-7.05153,CIBIUK,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,"  37,071,622 ",80,225,340
03GRT192,SDNDUNGUSIKU_GRT_GH,107.9409,-7.10585,LEUWIGOONG,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,"  38,780,938 ",85,190,345
03GRT193,KPTALUN_GRT_GT,107.908342,-7.100631,LELES,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,"  36,755,116 ",10,95,220
03GRT194,CIHIKEU_GRT_MT,107.60242,-7.44782,BUNGBULANG,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,"  60,549,565 ",115,190,350
03GRT195,JATIWANGI_GRT_TB,107.69073,-7.44643,PAKENJENG,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,"  61,423,810 ",50,130,215
03GRT196,CIGADOG_GRT_MT,107.62462,-7.58689,CIKELET,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,"  31,233,286 ",15,145,310
03GRT197,PADAAWAS_GRT_MT,107.76016,-7.20485,PASIRWANGI,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,"  46,521,443 ",25,115,190
03GRT198,TANGGULUN_GRT_IB,107.92525,-7.05539,KADUNGORA,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,"  38,462,412 ",20,90,195
03GRT199,LEBAKAGUNG_GRT_MT,107.94469,-7.23898,KARANGPAWITAN,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,"  39,098,414 ",0,120,270
03GRT200,CIGAWIR_GRT_EP,108.00602,-7.02377,BLUBUR LIMBANGAN,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,"  116,758,820 ",45,240,315
03SMD023,RD_WADO_MLGBNG_TB,108.090894,-7.015388,MALANGBONG,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,"  28,767 ","  86,041,513 ",80,230,300
03TSK015,WARUNGCAGAK_PL,107.889661,-7.243172,CILAWU,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,"  11,669 ","  69,144,059 ",0,100,240
03TSK050,TAROGONG_KALER_PL,107.895,-7.1693,TAROGONG KALER,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,"  6,346 ","  59,512,058 ",50,130,230
03TSK051,TAROGONG_KIDUL,107.90494,-7.18988,TAROGONG KIDUL,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,"  12,859 ","  82,129,966 ",50,160,265
03TSK052,SUCIKALER_EB,107.917,-7.20908,KARANGPAWITAN,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,"  9,015 ","  82,865,986 ",60,160,270
03TSK053,MUARA_SANDING_PL,107.902,-7.23019,GARUT KOTA,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,"  9,137 ","  71,188,088 ",45,180,350
03TSK054,ALAMANDA_PL,107.8792,-7.20055,TAROGONG KIDUL,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,"  12,884 ","  71,780,796 ",45,230,325
03TSK055,RANCAMAYA_PL,107.8825,-7.227042,TAROGONG KIDUL,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,"  20,368 ","  35,802,253 ",0,110,310
03TSM062,CISOMPET_KT_NI,107.814222,-7.54692,CISOMPET,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,"  12,798 ","  120,533,392 ",40,210,320
13GRT0001,LSBCIMAHI_MT,107.43029,-7.48097,CARINGIN,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,  -   ,NULL,NULL,NULL
13GRT0004,RANCABUAYA_TB,107.49052,-7.52388,CARINGIN,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,  -   ,NULL,NULL,NULL
13GRT0005,CISEWU_TB,107.49796,-7.37341,CISEWU,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,  -   ,NULL,NULL,NULL
13GRT0011,PUNCAKPARI_ST,107.58537,-7.45291,BUNGBULANG,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,  -   ,NULL,NULL,NULL
13GRT0025,INSAN_SARI_MT,107.72588,-7.64145,PAMEUNGPEUK,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,  -   ,NULL,NULL,NULL
13GRT0026,CILAUTEUREUN_PL,107.72983,-7.64504,PAMEUNGPEUK,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,  -   ,NULL,NULL,NULL
13GRT0028,PAMEUNGPEUK_GRT_EP,107.73540,-7.63940,PAMEUNGPEUK,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,  -   ,NULL,NULL,NULL
13GRT0036,RDTO_PAMEUNGPEUK_CIBAREGBEG_MT,107.76150,-7.66267,CIBALONG,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,  -   ,NULL,NULL,NULL
13GRT0095,SAMARANG1_PL,107.83709,-7.21898,SAMARANG,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,  -   ,NULL,NULL,NULL
13GRT0096,SAMARANG_GRT2_MT,107.83834,-7.22278,SAMARANG,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,  -   ,NULL,NULL,NULL
13GRT0097,KIARALAWANG_PL,107.84000,-7.25046,BAYONGBONG,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,  -   ,NULL,NULL,NULL
13GRT0099,KRPAWITAN_GARUT_TB,107.84179,-7.26359,BAYONGBONG,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,  -   ,NULL,NULL,NULL
13GRT0103,FOKI_PL,107.84673,-7.21177,TAROGONG KALER,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,  -   ,NULL,NULL,NULL
13GRT0104,CINTAKARYA_PL,107.84686,-7.23181,SAMARANG,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,  -   ,NULL,NULL,NULL
13GRT0106,BAYONGBONGGARUT_CM,107.84772,-7.27612,BAYONGBONG,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,  -   ,NULL,NULL,NULL
13GRT0107,BAETUROHIM_TB,107.85417,-7.26108,BAYONGBONG,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,  -   ,NULL,NULL,NULL
13GRT0108,CISANCA_MEKARWANGI_TAROGONGKIDUL_PL,107.85441,-7.21134,TAROGONG KALER,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,  -   ,NULL,NULL,NULL
13GRT0111,JANGKURANG_CM,107.86237,-7.09448,LELES,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,  -   ,NULL,NULL,NULL
13GRT0113,SALAKURAY_PL,107.86444,-7.25849,BAYONGBONG,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,  -   ,NULL,NULL,NULL
13GRT0114,BABAKAN_KERSAMENAK_TAROGONGKIDUL_PL,107.86569,-7.23495,TAROGONG KIDUL,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,  -   ,NULL,NULL,NULL
13GRT0116,CINTARASA_MT,107.86806,-7.22672,SAMARANG,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,  -   ,NULL,NULL,NULL
13GRT0117,KPCIPANCAR_MT,107.86988,-7.10568,LELES,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,  -   ,NULL,NULL,NULL
13GRT0125,SUKAHATICILAWU_PL,107.87575,-7.25748,CILAWU,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,  -   ,NULL,NULL,NULL
13GRT0126,MANGKURAYAT_PL,107.87700,-7.24975,BAYONGBONG,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,  -   ,NULL,NULL,NULL
13GRT0127,PARUHGARUT_LS,107.87707,-7.21920,TAROGONG KIDUL,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,  -   ,NULL,NULL,NULL
13GRT0129,CINTARAKYATKIDULGARUT_PL,107.87969,-7.20892,TAROGONG KIDUL,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,  -   ,NULL,NULL,NULL
13GRT0131,RANCAMAYA_GRT_PL,107.88250,-7.22704,TAROGONG KIDUL,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,  -   ,NULL,NULL,NULL
13GRT0132,PANAWUANGARUT_CM,107.88114,-7.21354,TAROGONG KIDUL,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,  -   ,NULL,NULL,NULL
13GRT0134,GPANS_GH,107.88203,-7.27956,CILAWU,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,  -   ,NULL,NULL,NULL
13GRT0142,GARUTDPRD_TB,107.88802,-7.20763,TAROGONG KIDUL,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,  -   ,NULL,NULL,NULL
13GRT0143,JATIPUTRA_CIBUNAR_TAROGONGKIDUL_PL,107.88819,-7.23094,TAROGONG KIDUL,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,  -   ,NULL,NULL,NULL
13GRT0144,KPBABAKAN_TAROGONG_PL,107.88893,-7.21407,TAROGONG KIDUL,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,  -   ,NULL,NULL,NULL
13GRT0145,SUKABAKTI_GRT_MT,107.88902,-7.22738,TAROGONG KIDUL,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,  -   ,NULL,NULL,NULL
13GRT0147,WARUNGCAGAK_PL,107.88966,-7.24317,CILAWU,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,  -   ,NULL,NULL,NULL
13GRT0153,BANJARWANGI1_ST,107.89123,-7.27160,CILAWU,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,  -   ,NULL,NULL,NULL
13GRT0154,GORDAHPEMBANGUNAN_HS,107.89207,-7.20816,TAROGONG KIDUL,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,  -   ,NULL,NULL,NULL
13GRT0156,CILAWU_PL,107.89298,-7.25219,CILAWU,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,  -   ,NULL,NULL,NULL
13GRT0157,NANGERANGSUKAMUKTICILAWU_PL,107.89380,-7.26446,CILAWU,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,  -   ,NULL,NULL,NULL
13GRT0159,KADONGORATALAGASARI_IB,107.89400,-7.09071,KADUNGORA,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,  -   ,NULL,NULL,NULL
13GRT0163,ASTANA_GIRANG_PL,107.89462,-7.21967,TAROGONG KIDUL,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,  -   ,NULL,NULL,NULL
13GRT0168,MUNJUL_GRT_CM,107.89690,-7.20954,TAROGONG KIDUL,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,  -   ,NULL,NULL,NULL
13GRT0171,KADUNGORA_PL,107.89830,-7.09603,KADUNGORA,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,  -   ,NULL,NULL,NULL
13GRT0175,ALUNALUNGARUT_HS,107.89962,-7.21586,GARUT KOTA,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,  -   ,NULL,NULL,NULL
13GRT0177,MAKTAL_PAMINGGIR_PL,107.90014,-7.22400,GARUT KOTA,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,  -   ,NULL,NULL,NULL
13GRT0180,STOGARUTSANDING_TB,107.90056,-7.22000,GARUT KOTA,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,  -   ,NULL,NULL,NULL
13GRT0182,KADUNGORA1_TB,107.90128,-7.07797,KADUNGORA,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,  -   ,NULL,NULL,NULL
13GRT0183,PAKUANGARUT_PL,107.90151,-7.21181,GARUT KOTA,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,  -   ,NULL,NULL,NULL
13GRT0184,IN_GARUT_SQUARE2_RAMAYANA_MC,107.90157,-7.21123,GARUT KOTA,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,  -   ,NULL,NULL,NULL
13GRT0187,MUARA_SANDING_PL,107.90200,-7.23019,GARUT KOTA,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,  -   ,NULL,NULL,NULL
13GRT0189,MARGAWATI_PL,107.90300,-7.25536,CILAWU,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,  -   ,NULL,NULL,NULL
13GRT0199,IN_GARUTPLASA_DH,107.90733,-7.21197,GARUT KOTA,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,  -   ,NULL,NULL,NULL
13GRT0203,GANDAMEKARNEGLASARI_PL,107.90916,-7.07515,KADUNGORA,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,  -   ,NULL,NULL,NULL
13GRT0212,CIHAREUDAY_SUKATANI_PL,107.91300,-7.31050,CILAWU,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,  -   ,NULL,NULL,NULL
13GRT0220,LUMAYUNG_PL,107.91672,-7.22480,GARUT KOTA,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,  -   ,NULL,NULL,NULL
13GRT0229,SUKAKARYAGARUT_PL,107.92031,-7.15093,BANYURESMI,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,  -   ,NULL,NULL,NULL
13GRT0237,TEJOWARINGIN_TB,107.92487,-7.30687,CILAWU,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,  -   ,NULL,NULL,NULL
13GRT0246,MARGAHAYUGARUT_TB,107.93376,-7.14329,LEUWIGOONG,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,  -   ,NULL,NULL,NULL
13GRT0247,LEBAKJAYA_GRT_TB,107.93393,-7.22515,KARANGPAWITAN,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,  -   ,NULL,NULL,NULL
13GRT0249,KARYAMUKTIBANYURESMI_PL,107.93646,-7.16046,BANYURESMI,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,  -   ,NULL,NULL,NULL
13GRT0252,GODOGSELATANKARANGPAWITAN_ST,107.93970,-7.23066,KARANGPAWITAN,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,  -   ,NULL,NULL,NULL
13GRT0264,HASANARIF_LS,107.95092,-7.13758,BANYURESMI,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,  -   ,NULL,NULL,NULL
13GRT0266,BANYURESMI_GRT_TB,107.95189,-7.16642,BANYURESMI,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,  -   ,NULL,NULL,NULL
13GRT0274,SINDANGPALAY_ST,107.96172,-7.22094,KARANGPAWITAN,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,  -   ,NULL,NULL,NULL
13GRT0279,BANYURESMIBINAKARYA_MT,107.96703,-7.16065,BANYURESMI,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,  -   ,NULL,NULL,NULL
13GRT0285,BINAKARYA_GRT_PL,107.97302,-7.14801,BANYURESMI,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,  -   ,NULL,NULL,NULL
13GRT0330,MEKARRAYA_GH,108.03831,-7.06490,KERSAMANAH,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,  -   ,NULL,NULL,NULL
13GRT0331,KERSAMANAH_PL,108.04122,-7.07747,KERSAMANAH,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,  -   ,NULL,NULL,NULL
13GRT0332,SUKARATU_GRT2_IB,108.04523,-7.05371,MALANGBONG,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,  -   ,NULL,NULL,NULL
13GRT0338,BAN0082_WESTJAVA_TB,108.05907,-7.05859,MALANGBONG,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,  -   ,NULL,NULL,NULL
13GRT0342,CITERAS_GRT_PL,108.07300,-7.05781,MALANGBONG,MC-GARUT,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,  -   ,NULL,NULL,NULL
03BDG269,CILEMBANG_PL,108.201,-7.33033,CIHIDEUNG,MC-TASIKMALAYA 1,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,"  14,097 ","  113,195,099 ",335,135,260
03BDG501,PANGLAYUNGAN_PL,108.20493,-7.32092,CIPEDES,MC-TASIKMALAYA 1,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,"  5,302 ","  23,784,165 ",80,190,335
03CMS180,HEGARMANAH_CMS_ST,108.41345,-7.38927,CIDOLOG,MC-BANJAR,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,  -   ,"  28,156,785 ",5,120,275
03COW063,MBTS_UNSIL,108.220772,-7.370279,KAWALU,MC-TASIKMALAYA 1,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,"  5,291 ","  32,344,315 ",15,100,280
03TSK001,SUKAMENAK,108.265,-7.326,PURBARATU,MC-TASIKMALAYA 1,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,"  11,696 ","  83,259,423 ",40,150,270
03TSK002,KAWALU,108.209,-7.38264,KAWALU,MC-TASIKMALAYA 1,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,"  12,964 ","  65,892,905 ",30,160,270
03TSK003,PASEH_TSK,108.198,-7.3428,MANGKUBUMI,MC-TASIKMALAYA 1,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,"  16,026 ","  82,725,459 ",30,170,255
03TSK004,BY_PASS_TSK,108.20711,-7.31279,CIPEDES,MC-TASIKMALAYA 1,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,"  12,719 ","  83,092,640 ",30,180,300
03TSK005,TASIK,108.22,-7.33151,CIHIDEUNG,MC-TASIKMALAYA 1,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,"  16,804 ","  69,113,160 ",80,225,300
03TSK006,TAWANG,108.23,-7.36697,TAMANSARI,MC-TASIKMALAYA 1,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,"  8,941 ","  116,756,951 ",50,160,300
03TSK007,LETKOLKOMIR,108.225,-7.32335,TAWANG,MC-TASIKMALAYA 1,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,"  16,954 ","  97,080,505 ",40,110,310
03TSK008,SUKARINDIK,108.185,-7.30037,BUNGURSARI,MC-TASIKMALAYA 1,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,"  12,049 ","  51,563,899 ",90,220,340
03TSK010,BABEDAHAN,108.23457,-7.32987,TAWANG,MC-TASIKMALAYA 1,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,"  6,378 ","  81,682,112 ",30,150,270
03TSK017,_MAYASARI_PLAZA,108.216,-7.32783,CIHIDEUNG,MC-TASIKMALAYA 1,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,"  13,046 ","  65,533,083 ",45,200,290
03TSK021,CILOLOHAN_MT,108.228229,-7.345861,TAWANG,MC-TASIKMALAYA 1,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,"  19,732 ","  81,648,255 ",70,150,270
03TSK023,KARIKIL_TB,108.18145,-7.37124,KAWALU,MC-TASIKMALAYA 1,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,"  7,451 ","  79,141,615 ",90,210,300
03TSK024,GEGER_NOONG_XL,108.2353235,-7.3852975,TAMANSARI,MC-TASIKMALAYA 1,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,"  33,246 ","  72,693,592 ",60,170,340
03TSK028,KAHURIPAN_PL,108.208,-7.35888,MANGKUBUMI,MC-TASIKMALAYA 1,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,"  12,536 ","  60,245,235 ",0,120,240
03TSK029,SUKAJAYA_XL,108.185,-7.34523,MANGKUBUMI,MC-TASIKMALAYA 1,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,"  18,510 ","  53,118,057 ",60,180,295
03TSK034,SINGKUP_PL,108.289,-7.33754,PURBARATU,MC-TASIKMALAYA 1,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,15005.66919,69544099.09,355,90,270
03TSK035,INDIHIANG_TB,108.198,-7.29508,INDIHIANG,MC-TASIKMALAYA 1,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,12263.46145,63048506.36,30,150,270
03TSK036,RD_TO_MANONJAYA_PL,108.2944,-7.35284,MANONJAYA,MC-TASIKMALAYA 1,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,3969.045013,56397668.18,40,190,280
03TSK039,CIPEDES,108.221,-7.3165,CIPEDES,MC-TASIKMALAYA 1,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,19811.2635,64670210.91,40,115,260
03TSK040,GARUDA_TSK,108.235,-7.3349,TAWANG,MC-TASIKMALAYA 1,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,11428.46905,38969490,110,240,320
03TSK041,CIBUNIGEULIS_TB,108.174,-7.3105,BUNGURSARI,MC-TASIKMALAYA 1,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,24628.8994,75011580,90,140,310
03TSK042,TERUSAN_BCA,108.218,-7.34,CIHIDEUNG,MC-TASIKMALAYA 1,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,15521.80177,36814067.27,100,295,0
03TSK045,PERUM_BUMI_RESIK_INDAH,108.2398,-7.3241,PURBARATU,MC-TASIKMALAYA 1,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,22051.21214,69548894.55,15,190,290
03TSK046,CIGEUREUNG_MT,108.21907,-7.3074,CIPEDES,MC-TASIKMALAYA 1,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,11834.86802,66506701.82,80,210,330
03TSK047,TAMAN_SARI_PL,108.229,-7.3583,TAWANG,MC-TASIKMALAYA 1,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,13555.5937,86893236.36,75,220,300
03TSK057,CIGANTANG_PL,108.1935,-7.3615,MANGKUBUMI,MC-TASIKMALAYA 1,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,10777.04134,84287932.73,35,135,270
03TSK066,CIKALANG_NEW_LS,108.263,-7.341,CIBEUREUM,MC-TASIKMALAYA 1,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,12157.87047,65449320.91,35,215,300
03TSK067,SINDANG_GALIH_TB,108.1775,-7.3631,MANGKUBUMI,MC-TASIKMALAYA 1,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,20088.65467,51321965.45,50,120,250
03TSK069,SITUGEDE_PL,108.20767,-7.33506,MANGKUBUMI,MC-TASIKMALAYA 1,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,8243.471054,31584214.55,10,95,190
03TSK070,BJTENGAH_PL,108.21144,-7.31793,CIPEDES,MC-TASIKMALAYA 1,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,9092.937876,76653462.73,10,120,185
03TSK071,POOL_BUDIMAN_IB,108.20396,-7.29965,INDIHIANG,MC-TASIKMALAYA 1,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,10015.47727,51883225.45,0,120,240
03TSK074,CILEMBANG_TSK_TB,108.2075,-7.32569,CIHIDEUNG,MC-TASIKMALAYA 1,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,7272.971212,7.272727273,45,150,275
03TSK075,SUKAJAYA_TSK_TB,108.26839,-7.33102,PURBARATU,MC-TASIKMALAYA 1,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,6470.31323,38447405.45,130,190,250
03TSK076,SUKAMULYA_TSK_PL,108.195472,-7.315639,CIPEDES,MC-TASIKMALAYA 1,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,11398.94184,68247386.36,30,155,280
03TSK078,NAGROKTASIK_MT,108.25148,-7.32458,PURBARATU,MC-TASIKMALAYA 1,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,5716.486033,64007532.73,130,200,330
03TSK080,ARGASARI_TSK_PL,108.21543,-7.32283,CIHIDEUNG,MC-TASIKMALAYA 1,CW-WJ-TASGAR,TASIKMALAYA,WEST JAVA,9598.698229,59032818.18,0,120,240
